State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Arunachal Pradesh,KURUNG KUMEY,2002,Rabi       ,Wheat,15.0,16.0
Arunachal Pradesh,KURUNG KUMEY,2002,Whole Year ,Sugarcane,25.0,330.0
Arunachal Pradesh,KURUNG KUMEY,2003,Kharif     ,Maize,1350.0,1714.0
Arunachal Pradesh,KURUNG KUMEY,2003,Kharif     ,Rice,7434.0,6375.0
Arunachal Pradesh,KURUNG KUMEY,2003,Rabi       ,Wheat,15.0,16.0
Arunachal Pradesh,KURUNG KUMEY,2003,Whole Year ,Sugarcane,20.0,258.0
Arunachal Pradesh,KURUNG KUMEY,2004,Kharif     ,Maize,1350.0,1714.0
Arunachal Pradesh,KURUNG KUMEY,2004,Kharif     ,Rice,6300.0,7434.0
Arunachal Pradesh,KURUNG KUMEY,2004,Rabi       ,Wheat,15.0,16.0
Arunachal Pradesh,KURUNG KUMEY,2004,Whole Year ,Sugarcane,82.0,1364.0
Arunachal Pradesh,KURUNG KUMEY,2005,Kharif     ,Maize,1470.0,1870.0
Arunachal Pradesh,KURUNG KUMEY,2005,Kharif     ,Rice,6375.0,7530.0
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif     ,Maize,1600.0,2159.0
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif     ,Rice,6000.0,5095.0
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif     ,Maize,500.0,750.0
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif     ,Rice,500.0,615.0
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif     ,Maize,500.0,750.0
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif     ,Rice,500.0,615.0
Arunachal Pradesh,KURUNG KUMEY,2009,Kharif     ,Maize,500.0,750.0
Arunachal Pradesh,KURUNG KUMEY,2009,Kharif     ,Rice,500.0,615.33
Arunachal Pradesh,KURUNG KUMEY,2010,Kharif     ,Maize,550.0,793.0
Arunachal Pradesh,KURUNG KUMEY,2010,Kharif     ,Rice,400.0,527.0
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Maize,568.0,839.0
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Rice,406.0,574.0
Arunachal Pradesh,KURUNG KUMEY,2012,Kharif     ,Maize,570.0,843.0
Arunachal Pradesh,KURUNG KUMEY,2012,Kharif     ,Rice,410.0,590.0
Arunachal Pradesh,KURUNG KUMEY,2012,Whole Year ,Sugarcane,98.0,2897.0
Arunachal Pradesh,KURUNG KUMEY,2013,Kharif     ,Maize,134.0,197.0
Arunachal Pradesh,KURUNG KUMEY,2013,Kharif     ,Rice,53.0,74.0
Arunachal Pradesh,KURUNG KUMEY,2014,Kharif     ,Maize,134.0,197.0
Arunachal Pradesh,KURUNG KUMEY,2014,Kharif     ,Rice,53.0,74.0
Arunachal Pradesh,LOHIT,1997,Kharif     ,Maize,7375.0,6099.0
Arunachal Pradesh,LOHIT,1997,Kharif     ,Rice,15070.0,19600.0
Arunachal Pradesh,LOHIT,1997,Rabi       ,Sugarcane,15.0,105.0
Arunachal Pradesh,LOHIT,1997,Rabi       ,Wheat,250.0,300.0
Arunachal Pradesh,LOHIT,1998,Kharif     ,Maize,7784.0,7196.0
Arunachal Pradesh,LOHIT,1998,Kharif     ,Rice,13015.0,18221.0
Arunachal Pradesh,LOHIT,1998,Rabi       ,Wheat,198.0,234.0
Arunachal Pradesh,LOHIT,1998,Whole Year ,Sugarcane,15.0,105.0
Arunachal Pradesh,LOHIT,1999,Kharif     ,Maize,8925.0,8925.0
Arunachal Pradesh,LOHIT,1999,Kharif     ,Rice,14000.0,20900.0
Arunachal Pradesh,LOHIT,1999,Rabi       ,Wheat,265.0,318.0
Arunachal Pradesh,LOHIT,1999,Whole Year ,Sugarcane,15.0,108.0
Arunachal Pradesh,LOHIT,2000,Kharif     ,Maize,8680.0,8732.0
Arunachal Pradesh,LOHIT,2000,Kharif     ,Rice,13980.0,13630.0
Arunachal Pradesh,LOHIT,2000,Rabi       ,Wheat,302.0,541.0
Arunachal Pradesh,LOHIT,2000,Whole Year ,Sugarcane,16.0,110.0
Arunachal Pradesh,LOHIT,2001,Kharif     ,Maize,5800.0,8120.0
Arunachal Pradesh,LOHIT,2001,Kharif     ,Rice,10900.0,14170.0
Arunachal Pradesh,LOHIT,2001,Rabi       ,Wheat,170.0,250.0
Arunachal Pradesh,LOHIT,2001,Whole Year ,Sugarcane,16.0,160.0
Arunachal Pradesh,LOHIT,2002,Kharif     ,Maize,9041.0,10126.0
Arunachal Pradesh,LOHIT,2002,Kharif     ,Rice,14158.0,12883.0
Arunachal Pradesh,LOHIT,2002,Rabi       ,Wheat,340.0,578.0
Arunachal Pradesh,LOHIT,2002,Whole Year ,Sugarcane,16.0,160.0
Arunachal Pradesh,LOHIT,2003,Kharif     ,Maize,9058.0,9964.0
Arunachal Pradesh,LOHIT,2003,Kharif     ,Rice,14257.0,19390.0
Arunachal Pradesh,LOHIT,2003,Rabi       ,Wheat,340.0,578.0
Arunachal Pradesh,LOHIT,2003,Whole Year ,Sugarcane,15.0,150.0
Arunachal Pradesh,LOHIT,2004,Kharif     ,Maize,4657.0,5123.0
Arunachal Pradesh,LOHIT,2004,Kharif     ,Rice,8227.0,9872.0
Arunachal Pradesh,LOHIT,2004,Rabi       ,Wheat,355.0,603.0
Arunachal Pradesh,LOHIT,2004,Whole Year ,Sugarcane,10.0,200.0
Arunachal Pradesh,LOHIT,2005,Kharif     ,Maize,7440.0,8481.0
Arunachal Pradesh,LOHIT,2005,Kharif     ,Rice,8500.0,11759.0
Arunachal Pradesh,LOHIT,2005,Rabi       ,Wheat,392.0,666.0
Arunachal Pradesh,LOHIT,2005,Whole Year ,Sugarcane,16.0,176.0
Arunachal Pradesh,LOHIT,2006,Kharif     ,Maize,8023.0,11221.0
Arunachal Pradesh,LOHIT,2006,Kharif     ,Rice,10500.0,17010.0
Arunachal Pradesh,LOHIT,2006,Rabi       ,Wheat,420.0,772.0
Arunachal Pradesh,LOHIT,2006,Whole Year ,Sugarcane,20.0,133.0
Arunachal Pradesh,LOHIT,2007,Kharif     ,Maize,8325.0,8855.0
Arunachal Pradesh,LOHIT,2007,Kharif     ,Rice,10300.0,16833.0
Arunachal Pradesh,LOHIT,2007,Rabi       ,Wheat,415.0,664.0
Arunachal Pradesh,LOHIT,2007,Whole Year ,Sugarcane,20.0,130.0
Arunachal Pradesh,LOHIT,2008,Kharif     ,Maize,8585.0,10044.0
Arunachal Pradesh,LOHIT,2008,Kharif     ,Rice,10412.0,17952.0
Arunachal Pradesh,LOHIT,2008,Rabi       ,Wheat,423.0,698.0
Arunachal Pradesh,LOHIT,2008,Whole Year ,Sugarcane,21.0,134.0
Arunachal Pradesh,LOHIT,2009,Kharif     ,Maize,8596.0,10315.0
Arunachal Pradesh,LOHIT,2009,Kharif     ,Rice,11770.0,19541.33
Arunachal Pradesh,LOHIT,2009,Rabi       ,Wheat,400.0,640.0
Arunachal Pradesh,LOHIT,2009,Whole Year ,Sugarcane,30.0,190.0
Arunachal Pradesh,LOHIT,2010,Kharif     ,Maize,9960.0,12114.0
Arunachal Pradesh,LOHIT,2010,Kharif     ,Rice,11654.0,20263.0
Arunachal Pradesh,LOHIT,2010,Rabi       ,Wheat,475.0,784.0
Arunachal Pradesh,LOHIT,2010,Whole Year ,Sugarcane,31.0,202.0
Arunachal Pradesh,LOHIT,2011,Kharif     ,Maize,10278.0,12823.0
Arunachal Pradesh,LOHIT,2011,Kharif     ,Rice,11839.0,22082.0
Arunachal Pradesh,LOHIT,2011,Rabi       ,Wheat,475.0,867.0
Arunachal Pradesh,LOHIT,2011,Whole Year ,Sugarcane,31.0,209.0
Arunachal Pradesh,LOHIT,2012,Kharif     ,Maize,10340.0,12218.0
Arunachal Pradesh,LOHIT,2012,Kharif     ,Rice,12239.0,23512.0
Arunachal Pradesh,LOHIT,2012,Rabi       ,Wheat,460.0,759.0
Arunachal Pradesh,LOHIT,2013,Kharif     ,Maize,10325.0,12348.0
Arunachal Pradesh,LOHIT,2013,Kharif     ,Rice,12150.0,21662.0
Arunachal Pradesh,LOHIT,2013,Rabi       ,Wheat,465.0,799.0
Arunachal Pradesh,LOHIT,2013,Whole Year ,Sugarcane,27.0,178.0
Arunachal Pradesh,LOHIT,2014,Kharif     ,Maize,10390.0,12850.0
Arunachal Pradesh,LOHIT,2014,Kharif     ,Rice,11450.0,22080.0
Arunachal Pradesh,LOHIT,2014,Rabi       ,Wheat,558.0,1136.0
Arunachal Pradesh,LOHIT,2014,Whole Year ,Sugarcane,52.0,695.0
Arunachal Pradesh,LONGDING,2013,Kharif     ,Maize,1530.0,3506.0
Arunachal Pradesh,LONGDING,2013,Kharif     ,Rice,2890.0,2504.0
Arunachal Pradesh,LONGDING,2014,Kharif     ,Maize,1595.0,3900.0
Arunachal Pradesh,LONGDING,2014,Kharif     ,Rice,2890.0,2923.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2002,Kharif     ,Maize,5400.0,8910.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2002,Kharif     ,Rice,9580.0,13500.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2002,Rabi       ,Wheat,170.0,255.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2002,Whole Year ,Sugarcane,92.0,1880.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2003,Kharif     ,Maize,5450.0,9810.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2003,Kharif     ,Rice,9650.0,11100.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2003,Rabi       ,Wheat,175.0,260.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2003,Whole Year ,Sugarcane,95.0,1900.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Kharif     ,Maize,5500.0,9365.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Kharif     ,Rice,9655.0,14895.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Rabi       ,Wheat,180.0,270.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Whole Year ,Sugarcane,150.0,1000.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Kharif     ,Maize,5600.0,9520.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Kharif     ,Rice,9700.0,15035.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Rabi       ,Wheat,195.0,302.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Whole Year ,Sugarcane,12.0,240.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif     ,Maize,7500.0,9745.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif     ,Rice,10736.0,14149.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Rabi       ,Wheat,250.0,375.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year ,Sugarcane,80.0,800.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif     ,Maize,7680.0,9984.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif     ,Rice,10950.0,13477.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Rabi       ,Wheat,260.0,364.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year ,Sugarcane,85.0,850.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif     ,Maize,7726.0,10044.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif     ,Rice,11059.0,13610.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Rabi       ,Wheat,257.0,386.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year ,Sugarcane,85.0,850.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Kharif     ,Maize,7803.0,10144.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Kharif     ,Rice,11169.0,8934.66
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Rabi       ,Wheat,260.0,390.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Whole Year ,Sugarcane,86.0,860.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Kharif     ,Maize,7885.0,10251.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Kharif     ,Rice,11180.0,13760.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Rabi       ,Wheat,265.0,398.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Whole Year ,Sugarcane,101.0,1010.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif     ,Maize,8137.0,10852.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif     ,Rice,11357.0,14995.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Rabi       ,Wheat,265.0,442.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Sugarcane,100.0,1030.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Kharif     ,Maize,8090.0,10517.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Kharif     ,Rice,11460.0,14822.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Rabi       ,Wheat,280.0,420.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Kharif     ,Maize,8199.0,10589.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Kharif     ,Rice,14595.0,16058.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Rabi       ,Wheat,289.0,434.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Whole Year ,Sugarcane,100.0,700.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Kharif     ,Maize,8264.0,11091.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Kharif     ,Rice,13906.0,16479.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Rabi       ,Wheat,382.0,771.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Whole Year ,Sugarcane,125.0,1217.0
Arunachal Pradesh,LOWER SUBANSIRI,1997,Kharif     ,Maize,3794.0,6876.0
Arunachal Pradesh,LOWER SUBANSIRI,1997,Kharif     ,Rice,21064.0,19900.0
Arunachal Pradesh,LOWER SUBANSIRI,1997,Rabi       ,Sugarcane,15.0,560.0
Arunachal Pradesh,LOWER SUBANSIRI,1997,Rabi       ,Wheat,33.0,56.0
Arunachal Pradesh,LOWER SUBANSIRI,1998,Kharif     ,Maize,4178.0,4787.0
Arunachal Pradesh,LOWER SUBANSIRI,1998,Kharif     ,Rice,21585.0,15045.0
Arunachal Pradesh,LOWER SUBANSIRI,1998,Rabi       ,Wheat,45.0,40.0
Arunachal Pradesh,LOWER SUBANSIRI,1998,Whole Year ,Sugarcane,90.0,540.0
Arunachal Pradesh,LOWER SUBANSIRI,1999,Kharif     ,Maize,540.0,635.0
Arunachal Pradesh,LOWER SUBANSIRI,1999,Kharif     ,Rice,22000.0,10500.0
Arunachal Pradesh,LOWER SUBANSIRI,1999,Rabi       ,Wheat,52.0,78.0
Arunachal Pradesh,LOWER SUBANSIRI,2000,Kharif     ,Maize,4510.0,5412.0
Arunachal Pradesh,LOWER SUBANSIRI,2000,Kharif     ,Rice,18150.0,18150.0
Arunachal Pradesh,LOWER SUBANSIRI,2000,Rabi       ,Wheat,65.0,70.0
Arunachal Pradesh,LOWER SUBANSIRI,2000,Whole Year ,Sugarcane,100.0,1000.0
Arunachal Pradesh,LOWER SUBANSIRI,2001,Kharif     ,Maize,1000.0,1750.0
Arunachal Pradesh,LOWER SUBANSIRI,2001,Kharif     ,Rice,4350.0,3500.0
Arunachal Pradesh,LOWER SUBANSIRI,2001,Rabi       ,Wheat,10.0,12.0
Arunachal Pradesh,LOWER SUBANSIRI,2001,Whole Year ,Sugarcane,10.0,100.0
Arunachal Pradesh,LOWER SUBANSIRI,2002,Kharif     ,Maize,3380.0,4307.0
Arunachal Pradesh,LOWER SUBANSIRI,2002,Kharif     ,Rice,14800.0,17465.0
Arunachal Pradesh,LOWER SUBANSIRI,2002,Rabi       ,Wheat,45.0,55.0
Arunachal Pradesh,LOWER SUBANSIRI,2002,Whole Year ,Sugarcane,68.0,910.0
Arunachal Pradesh,LOWER SUBANSIRI,2003,Kharif     ,Maize,1451.0,1836.0
Arunachal Pradesh,LOWER SUBANSIRI,2003,Kharif     ,Rice,8460.0,10152.0
Arunachal Pradesh,LOWER SUBANSIRI,2003,Whole Year ,Sugarcane,75.0,1012.0
Arunachal Pradesh,LOWER SUBANSIRI,2004,Kharif     ,Maize,1596.0,2011.0
Arunachal Pradesh,LOWER SUBANSIRI,2004,Kharif     ,Rice,9306.0,11167.0
Arunachal Pradesh,LOWER SUBANSIRI,2004,Whole Year ,Sugarcane,21.0,149.0
Arunachal Pradesh,LOWER SUBANSIRI,2005,Kharif     ,Maize,1672.0,2189.0
Arunachal Pradesh,LOWER SUBANSIRI,2005,Kharif     ,Rice,9500.0,11600.0
Arunachal Pradesh,LOWER SUBANSIRI,2005,Whole Year ,Sugarcane,92.0,1336.0
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif     ,Maize,1697.0,2222.0
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif     ,Rice,9643.0,12075.0
Arunachal Pradesh,LOWER SUBANSIRI,2006,Rabi       ,Wheat,5.0,10.0
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year ,Sugarcane,94.0,1363.0
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif     ,Maize,559.0,1118.0
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif     ,Rice,7685.0,9459.0
Arunachal Pradesh,LOWER SUBANSIRI,2007,Rabi       ,Wheat,2.0,3.0
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year ,Sugarcane,100.0,1450.0
Arunachal Pradesh,LOWER SUBANSIRI,2008,Kharif     ,Maize,570.0,1123.0
Arunachal Pradesh,LOWER SUBANSIRI,2008,Kharif     ,Rice,7839.0,9647.0
Arunachal Pradesh,LOWER SUBANSIRI,2008,Rabi       ,Wheat,10.0,10.0
Arunachal Pradesh,LOWER SUBANSIRI,2008,Whole Year ,Sugarcane,105.0,1523.0
Arunachal Pradesh,LOWER SUBANSIRI,2009,Kharif     ,Maize,620.0,1221.0
Arunachal Pradesh,LOWER SUBANSIRI,2009,Kharif     ,Rice,10193.0,12544.66
Arunachal Pradesh,LOWER SUBANSIRI,2009,Whole Year ,Sugarcane,109.0,1586.0
Arunachal Pradesh,LOWER SUBANSIRI,2010,Kharif     ,Maize,625.0,1231.0
Arunachal Pradesh,LOWER SUBANSIRI,2010,Kharif     ,Rice,8155.0,10655.0
Arunachal Pradesh,LOWER SUBANSIRI,2010,Whole Year ,Sugarcane,90.0,2709.0
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Maize,645.0,1303.0
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Rice,8285.0,1161.0
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Sugarcane,90.0,2750.0
Arunachal Pradesh,LOWER SUBANSIRI,2012,Kharif     ,Maize,646.0,1305.0
Arunachal Pradesh,LOWER SUBANSIRI,2012,Kharif     ,Rice,8290.0,14358.0
Arunachal Pradesh,LOWER SUBANSIRI,2012,Whole Year ,Sugarcane,90.0,2750.0
Arunachal Pradesh,LOWER SUBANSIRI,2013,Kharif     ,Maize,650.0,1333.0
Arunachal Pradesh,LOWER SUBANSIRI,2013,Kharif     ,Rice,8373.0,14792.0
Arunachal Pradesh,LOWER SUBANSIRI,2013,Whole Year ,Sugarcane,90.0,2750.0
Arunachal Pradesh,LOWER SUBANSIRI,2014,Kharif     ,Maize,715.0,1735.0
Arunachal Pradesh,LOWER SUBANSIRI,2014,Kharif     ,Rice,7673.0,15210.0
Arunachal Pradesh,LOWER SUBANSIRI,2014,Whole Year ,Sugarcane,115.0,3267.0
Arunachal Pradesh,PAPUM PARE,1997,Kharif     ,Maize,1460.0,2305.0
Arunachal Pradesh,PAPUM PARE,1997,Kharif     ,Rice,6938.0,8400.0
Arunachal Pradesh,PAPUM PARE,1997,Rabi       ,Sugarcane,95.0,975.0
Arunachal Pradesh,PAPUM PARE,1997,Rabi       ,Wheat,95.0,103.0
Arunachal Pradesh,PAPUM PARE,1998,Kharif     ,Maize,1607.0,1935.0
Arunachal Pradesh,PAPUM PARE,1998,Kharif     ,Rice,7100.0,6880.0
Arunachal Pradesh,PAPUM PARE,1998,Rabi       ,Wheat,125.0,140.0
Arunachal Pradesh,PAPUM PARE,1998,Whole Year ,Sugarcane,107.0,999.0
Arunachal Pradesh,PAPUM PARE,1999,Kharif     ,Maize,1800.0,2600.0
Arunachal Pradesh,PAPUM PARE,1999,Kharif     ,Rice,7000.0,6800.0
Arunachal Pradesh,PAPUM PARE,1999,Rabi       ,Wheat,160.0,240.0
Arunachal Pradesh,PAPUM PARE,1999,Whole Year ,Sugarcane,77.0,574.0
Arunachal Pradesh,PAPUM PARE,2000,Kharif     ,Maize,1950.0,2356.0
Arunachal Pradesh,PAPUM PARE,2000,Kharif     ,Rice,7275.0,7520.0
Arunachal Pradesh,PAPUM PARE,2000,Rabi       ,Wheat,150.0,250.0
Arunachal Pradesh,PAPUM PARE,2000,Whole Year ,Sugarcane,115.0,1700.0
Arunachal Pradesh,PAPUM PARE,2001,Kharif     ,Maize,2145.0,2591.0
Arunachal Pradesh,PAPUM PARE,2001,Kharif     ,Rice,7940.0,8270.0
Arunachal Pradesh,PAPUM PARE,2001,Rabi       ,Wheat,165.0,275.0
Arunachal Pradesh,PAPUM PARE,2001,Whole Year ,Sugarcane,120.0,1870.0
Arunachal Pradesh,PAPUM PARE,2002,Kharif     ,Maize,2240.0,2700.0
Arunachal Pradesh,PAPUM PARE,2002,Kharif     ,Rice,8050.0,8500.0
Arunachal Pradesh,PAPUM PARE,2002,Rabi       ,Wheat,180.0,270.0
Arunachal Pradesh,PAPUM PARE,2002,Whole Year ,Sugarcane,130.0,1890.0
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Maize,2093.0,2833.0
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Rice,8470.0,9825.0
Arunachal Pradesh,PAPUM PARE,2003,Rabi       ,Wheat,133.0,223.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Sugarcane,118.0,1813.0
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Maize,2400.0,3240.0
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Rice,9015.0,10277.0
Arunachal Pradesh,PAPUM PARE,2004,Rabi       ,Wheat,150.0,258.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Sugarcane,160.0,6335.0
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Maize,2500.0,3497.0
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Rice,9300.0,11615.0
Arunachal Pradesh,PAPUM PARE,2005,Rabi       ,Wheat,160.0,280.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Sugarcane,200.0,3340.0
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Maize,2500.0,4500.0
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Rice,10180.0,15139.0
Arunachal Pradesh,PAPUM PARE,2006,Rabi       ,Wheat,170.0,306.0
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Maize,2400.0,4320.0
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Rice,9005.0,13854.0
Arunachal Pradesh,PAPUM PARE,2007,Rabi       ,Wheat,150.0,240.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Sugarcane,175.0,2888.0
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Maize,2000.0,3700.0
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Rice,9025.0,14347.0
Arunachal Pradesh,PAPUM PARE,2008,Rabi       ,Wheat,160.0,300.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Sugarcane,176.0,2816.0
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Maize,2200.0,4400.0
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Rice,9076.0,15822.66
Arunachal Pradesh,PAPUM PARE,2009,Rabi       ,Wheat,180.0,342.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year ,Sugarcane,180.0,3060.0
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Maize,2207.0,4193.0
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Rice,9083.0,14684.0
Arunachal Pradesh,PAPUM PARE,2010,Rabi       ,Wheat,183.0,320.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Sugarcane,182.0,3058.0
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Maize,2278.0,4438.0
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Rice,9227.0,16002.0
Arunachal Pradesh,PAPUM PARE,2011,Rabi       ,Wheat,183.0,354.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Sugarcane,190.0,3230.0
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Maize,2196.0,4557.0
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Rice,9975.0,16753.0
Arunachal Pradesh,PAPUM PARE,2012,Rabi       ,Wheat,179.0,304.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Sugarcane,197.0,3723.0
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Maize,2325.0,4766.0
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Rice,12025.0,22686.0
Arunachal Pradesh,PAPUM PARE,2013,Rabi       ,Wheat,186.0,381.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Sugarcane,200.0,3840.0
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Maize,2398.0,5268.0
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Rice,11325.0,23105.0
Arunachal Pradesh,PAPUM PARE,2014,Rabi       ,Wheat,279.0,718.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Sugarcane,229.0,4253.0
Arunachal Pradesh,TAWANG,1997,Kharif     ,Maize,801.0,1442.0
Arunachal Pradesh,TAWANG,1997,Kharif     ,Rice,868.0,1050.0
Arunachal Pradesh,TAWANG,1997,Rabi       ,Wheat,1695.0,2712.0
Arunachal Pradesh,TAWANG,1998,Kharif     ,Maize,872.0,1614.0
Arunachal Pradesh,TAWANG,1998,Kharif     ,Rice,890.0,1112.0
Arunachal Pradesh,TAWANG,1998,Rabi       ,Wheat,1795.0,2154.0
Arunachal Pradesh,TAWANG,1999,Kharif     ,Maize,895.0,1665.0
Arunachal Pradesh,TAWANG,1999,Kharif     ,Rice,900.0,1170.0
Arunachal Pradesh,TAWANG,1999,Rabi       ,Wheat,1800.0,2520.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Maize,875.0,1645.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Rice,902.0,1205.0
Arunachal Pradesh,TAWANG,2000,Rabi       ,Wheat,1935.0,2992.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Maize,875.0,1640.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Rice,902.0,1190.0
Arunachal Pradesh,TAWANG,2001,Rabi       ,Wheat,1900.0,2639.0
Arunachal Pradesh,TAWANG,2002,Kharif     ,Maize,880.0,1654.0
Arunachal Pradesh,TAWANG,2002,Kharif     ,Rice,907.0,1210.0
Arunachal Pradesh,TAWANG,2002,Rabi       ,Wheat,2290.0,3330.0
Arunachal Pradesh,TAWANG,2003,Kharif     ,Maize,885.0,1682.0
Arunachal Pradesh,TAWANG,2003,Kharif     ,Rice,911.0,1221.0
